,phrase,label,sentiment,subjectivity,language,count
Energiekrise: Linke,Energiekrise: Linke,ORG,-1.0,0.0,de,2
Wintershall Dea,Wintershall Dea,ORG,0.35,0.0,de,2
Totalenergies,Totalenergies,ORG,0.0,0.0,de,2
Bundes…,Bundes…,ORG,0.0,0.0,de,2
Internationalen Energieagentur,Internationalen Energieagentur,ORG,0.0,0.0,de,2
Energiepreiskrise,Energiepreiskrise,ORG,0.0,0.0,de,2
Borussia Mönchengladbach,Borussia Mönchengladbach,ORG,0.0,0.0,de,2
The Weather Channel |,The Weather Channel |,ORG,0.0,0.0,de-DE,2
Berliner Bäder-Betriebe,Berliner Bäder-Betriebe,ORG,0.0,0.0,de,2
Kabinett,Kabinett,ORG,0.0,0.0,de,2
Teilverantwortung,Teilverantwortung,ORG,0.0,0.0,de,2
t3n.de,t3n.de,ORG,0.0,0.0,de,2
WM-Bühne,WM-Bühne,ORG,0.7,0.0,de,2
Senegals Aliou Cissé,Senegals Aliou Cissé,ORG,0.7,0.0,de,2
Gazprom Germania.,Gazprom Germania.,ORG,0.0,0.0,de,2
Dezember-Abschlag,Dezember-Abschlag,ORG,0.85,0.0,de,2
Schlittschuhfahrer,Schlittschuhfahrer,ORG,-0.7,0.0,de,2
Bundeskanzleramt,Bundeskanzleramt,ORG,0.175,0.25,de,2
Widodo,Widodo,ORG,0.0,0.0,de,2
TV-Meteorologen,TV-Meteorologen,ORG,0.0,0.0,de,2
Gasprom,Gasprom,ORG,-0.5,0.0,de,2
NFL.,NFL.,ORG,0.0,0.0,de,2
SZ-Interview,SZ-Interview,ORG,-0.825,0.0,de,2
SV Werder Bremen,SV Werder Bremen,ORG,-0.7,0.0,de,2
RKI,RKI,ORG,0.0,0.0,de,2
AKW Saporischschja,AKW Saporischschja,ORG,0.35,0.0,de,2
TTF,TTF,ORG,-0.35,0.0,de,2
Berliner Gasag,Berliner Gasag,ORG,0.0,0.0,de,2
Sound-Technologie,Sound-Technologie,ORG,0.7,0.0,de,2
Weltklimakonferenz: Baerbock: COP27,Weltklimakonferenz: Baerbock: COP27,ORG,0.0,0.0,de,2
Hertha,Hertha,ORG,0.0,0.0,de,2
Fake-Accounts.,Fake-Accounts.,ORG,0.0,0.0,de,2
EU-Parlamentarier,EU-Parlamentarier,ORG,0.0,0.5,de,2
Soziale Medien: Twitter-Häkchen,Soziale Medien: Twitter-Häkchen,ORG,-0.15000000000000002,0.0,de,2
Caritas,Caritas,ORG,-0.35,0.0,de,2
Deutschen zum Energiesparen.,Deutschen zum Energiesparen.,ORG,0.0,0.0,de,2
Deutsche Wett…,Deutsche Wett…,ORG,0.0,0.0,de,2
DW-Reporter,DW-Reporter,ORG,0.0,0.0,de,2
Kommission für einen Gaspreisdeckel,Kommission für einen Gaspreisdeckel,ORG,0.0,0.0,de,2
Siemens,Siemens,ORG,0.425,0.0,de,2
WM-Kolumne,WM-Kolumne,ORG,-0.35,0.0,de,2
Katarstimmung“:,Katarstimmung“:,ORG,-0.425,0.0,de,2
Wintershall-Chef: Mehren: Gasversorgung,Wintershall-Chef: Mehren: Gasversorgung,ORG,0.0,0.0,de,2
WISO Steuer,WISO Steuer,ORG,0.0,0.0,de,2
Pitaka Cases,Pitaka Cases,ORG,0.0,0.0,de,2
IMK,IMK,ORG,-0.07500000000000001,0.0,de,2
THW,THW,ORG,0.35,0.0,de,2
Gaztransport &amp,Gaztransport &amp,ORG,0.0,0.0,de,2
Kältetanks für LNG-Schiffe.,Kältetanks für LNG-Schiffe.,ORG,0.0,0.0,de,2
DWD…,DWD…,ORG,0.0,0.0,de,2
Gletschermumie Ötzi,Gletschermumie Ötzi,ORG,0.0,0.0,de,2
EHC München,EHC München,ORG,0.0,0.0,de,2
Berlin,Berlin,ORG,0.0,0.0,de,2
Straubing Tigers,Straubing Tigers,ORG,0.0,0.0,de,2
Erdgas-Händler,Erdgas-Händler,ORG,0.35,0.0,de,2
Europäischen Küsten,Europäischen Küsten,ORG,0.7,0.0,de,2
Blackstone Industrial Holdings,Blackstone Industrial Holdings,ORG,0.35,0.0,de,2
Netzagenturpräsident,Netzagenturpräsident,ORG,0.0,0.0,de,2
Ausspeichern,Ausspeichern,ORG,0.0,0.0,de,2
Microsofts,Microsofts,ORG,0.0,0.0,de,2
Xbox-Team,Xbox-Team,ORG,0.0,0.0,de,2
Deutschen Presse-Agentur,Deutschen Presse-Agentur,ORG,0.0,0.0,de,2
Verband GIE,Verband GIE,ORG,1.0,0.0,de,2
Bachmut,Bachmut,ORG,0.35,0.0,de,2
VSV,VSV,ORG,0.0,0.0,de,2
KAC,KAC,ORG,0.0,0.0,de,2
Strom-Schock...,Strom-Schock...,ORG,0.0,0.0,de,2
Brüssel/Bonn,Brüssel/Bonn,ORG,0.0,0.0,de,2
russischen Streitkräfte,russischen Streitkräfte,ORG,-0.5,0.0,de,2
Bündnisses übe…,Bündnisses übe…,ORG,0.0,0.0,de,2
DZ Bank,DZ Bank,ORG,0.0,0.0,de,2
Bayerischen Tourismustag,Bayerischen Tourismustag,ORG,0.0,0.0,de,2
"Foto: dpa) 
","Foto: dpa) 
",ORG,0.0,0.0,de,2
Milliardengewinn,Milliardengewinn,ORG,0.73,0.0,de,2
Klimakonferenz?,Klimakonferenz?,ORG,0.0,0.0,de,2
Repräsentantenhaus,Repräsentantenhaus,ORG,-0.35,0.0,de,2
VfL Wolfsburg,VfL Wolfsburg,ORG,0.0,0.0,de,2
Bundesliga: Wolfsburgs,Bundesliga: Wolfsburgs,ORG,0.0,0.0,de,2
Deutsche Wette…,Deutsche Wette…,ORG,-0.175,0.0,de,2
F…,F…,ORG,0.0,0.0,de,2
Bibliothek der,Bibliothek der,ORG,0.0,0.0,de,2
Qatar Energy,Qatar Energy,ORG,0.0,0.0,de,2
PIK,PIK,ORG,0.0,0.0,de,2
"Schweiz, International, Sport, Digital, Wirtschaft, Auto &","Schweiz, International, Sport, Digital, Wirtschaft, Auto &",ORG,0.0,0.5,de,2
NZZ,NZZ,ORG,0.0,0.5,de,2
KURZMELDUNGEN,KURZMELDUNGEN,ORG,0.0,0.0,de,2
fix,fix,ORG,0.0,0.0,de,2
EHW+,EHW+,ORG,0.7,0.0,de,2
Stadtwerken!,Stadtwerken!,ORG,-0.5,0.0,de,2
SV Drochtersen/Assel,SV Drochtersen/Assel,ORG,0.0,0.0,de,2
Konzernchef Brudermüller,Konzernchef Brudermüller,ORG,-0.35,0.0,de,2
Potsdam-Institut für Klimafolgenforschung,Potsdam-Institut für Klimafolgenforschung,ORG,0.0,0.0,de,2
Vattenfall,Vattenfall,ORG,0.0,0.0,de,2
Rot-Grün,Rot-Grün,ORG,0.7,0.0,de,2
Potsdam-Institut für Klimafolgenforschung.,Potsdam-Institut für Klimafolgenforschung.,ORG,0.0,0.0,de,2
Ostsee-Gaspipelines,Ostsee-Gaspipelines,ORG,0.0,0.0,de,2
Bundesanwaltschaft.,Bundesanwaltschaft.,ORG,0.0,0.0,de,2
"EU-Kommission, Atomkraft und Gas","EU-Kommission, Atomkraft und Gas",ORG,0.0,0.0,de,2
SPD-Chef,SPD-Chef,ORG,0.0,0.0,de,2
EnBW,EnBW,ORG,0.35,0.0,de,2
wÃ¤chst,wÃ¤chst,ORG,-0.7,0.0,de,2
Bah!,Bah!,ORG,0.0,0.0,de,2
Foto: imago,Foto: imago,ORG,0.5,0.0,de,2
Druschba-Ölpipeline in Polen,Druschba-Ölpipeline in Polen,ORG,0.0,0.0,de,2
Gaspreisbremse:,Gaspreisbremse:,ORG,0.0,0.0,de,2
FAZ,FAZ,ORG,0.0,0.0,de,2
EU-Minister,EU-Minister,ORG,0.0,0.0,de,2
Bundesamtes für Seeschifffahrt und Hydrographie,Bundesamtes für Seeschifffahrt und Hydrographie,ORG,0.0,0.0,de,2
Bundesamt für Seeschifffahrt:,Bundesamt für Seeschifffahrt:,ORG,0.0,0.0,de,2
Verband am Mittwoch,Verband am Mittwoch,ORG,-1.0,0.0,de,2
Landesfeuerwehrverband Schleswig-Holstein,Landesfeuerwehrverband Schleswig-Holstein,ORG,-0.41666666666666663,0.0,de,2
"Heizöl, Pellets","Heizöl, Pellets",ORG,0.35,0.25,de,2
Foto: AP,Foto: AP,ORG,0.0,0.0,de,2
Gutes,Gutes,ORG,0.0,0.0,de,2
Rohrschaden,Rohrschaden,ORG,0.11666666666666665,0.0,de,2
Solihull,Solihull,ORG,0.0,0.0,de,2
Rohstoff-Importen,Rohstoff-Importen,ORG,-1.0,0.0,de,2
E-Control,E-Control,ORG,0.0,0.0,de,2
EU-Ministerin,EU-Ministerin,ORG,0.09999999999999998,0.125,de,2
FC-Weihnachten,FC-Weihnachten,ORG,0.0,0.0,de,2
CHIP,CHIP,ORG,0.0,0.0,de,2
LNG-Terminals,LNG-Terminals,ORG,0.0,0.0,de,2
EU-Klimaziele,EU-Klimaziele,ORG,0.0,0.0,de,2
Europäischen Union.,Europäischen Union.,ORG,0.0,0.0,de,2
britische Gesellschaft,britische Gesellschaft,ORG,0.35,0.25,de,2
Gaslieferung,Gaslieferung,ORG,0.0,0.0,de,2
IHK,IHK,ORG,-0.25,0.25,de,2
Energiebörse,Energiebörse,ORG,0.0,0.0,de,2
Katholische Kirche,Katholische Kirche,ORG,0.5,0.0,de,2
Rettungsdienste,Rettungsdienste,ORG,0.0,0.0,de,2
OECD,OECD,ORG,0.5,0.0,de,2
Eisbären Berlin,Eisbären Berlin,ORG,0.0,0.5,de,2
THORWALD EWE,THORWALD EWE,ORG,0.7,0.0,de,2
SZ Ebersberg,SZ Ebersberg,ORG,0.0,0.0,de,2
EU-Rat,EU-Rat,ORG,0.0,0.0,de,2
UN-Sicherheitsrat,UN-Sicherheitsrat,ORG,0.35,0.0,de,2
Sicherheitsbereitschaft,Sicherheitsbereitschaft,ORG,0.0,0.0,de,2
EU-Chefin,EU-Chefin,ORG,0.7,0.0,de,2
Winter-Blues,Winter-Blues,ORG,0.0,0.0,de,2
ZDF,ZDF,ORG,0.0,0.0,de,2
We…,We…,ORG,-0.35,0.0,de,2
Ministerpräsidenten-Konferenz | NDR.de,Ministerpräsidenten-Konferenz | NDR.de,ORG,-0.07500000000000001,0.0,de,2
BKA,BKA,ORG,-0.7,0.0,de,2
Deutschen Energieholz-,Deutschen Energieholz-,ORG,0.0,0.0,de,2
Nationalmannschaft,Nationalmannschaft,ORG,0.0,0.0,de,2
Kirchliche Allgemeine Sozialarbeit,Kirchliche Allgemeine Sozialarbeit,ORG,-0.15000000000000002,0.0,de,2
WDR,WDR,ORG,-0.7,0.0,de,2
FC Kaiserslautern,FC Kaiserslautern,ORG,0.0,0.0,de,2
Ukraine…,Ukraine…,ORG,0.7,0.0,de,2
EU- Kommission,EU- Kommission,ORG,0.0,0.0,de,2
Humboldt Forum,Humboldt Forum,ORG,0.0,0.0,de,2
europäische Gasbörse,europäische Gasbörse,ORG,0.0,0.0,de,2
CCL,CCL,ORG,0.7,0.0,de,2
Unilever,Unilever,ORG,0.0,0.5,de,2
ADAC Hessen-Thüringen,ADAC Hessen-Thüringen,ORG,0.7,0.0,de,2
Organisatoren,Organisatoren,ORG,-0.5,0.0,de,2
Diakonie Oberland,Diakonie Oberland,ORG,-0.15000000000000002,0.0,de,2
FC Rot-Weiß Erfurt,FC Rot-Weiß Erfurt,ORG,0.0,0.0,de,2
"Deutschen für das Einsparen von Gas, der Chef","Deutschen für das Einsparen von Gas, der Chef",ORG,0.0,0.0,de,1
Instagram,Instagram,ORG,0.0,0.0,de,1
TIWAG,TIWAG,ORG,0.0,0.0,de,1
Arbeiterkammer,Arbeiterkammer,ORG,0.0,0.0,de,1
Samsung,Samsung,ORG,0.0,0.0,de,1
Wirtschaftsweisen,Wirtschaftsweisen,ORG,-1.0,0.0,de,1
"DER SPIEGEL
</li><li>Deutschland","DER SPIEGEL
</li><li>Deutschland",ORG,-0.5,0.0,de,1
WM-Achtelfinals,WM-Achtelfinals,ORG,0.7,0.0,de,1
Vereinte Nationen:,Vereinte Nationen:,ORG,0.0,0.0,de,1
Winter-Vorbereitung: Trainingslager:,Winter-Vorbereitung: Trainingslager:,ORG,0.0,0.0,de,1
Augsburg.,Augsburg.,ORG,0.0,0.0,de,1
EU-Kommision,EU-Kommision,ORG,0.0,0.0,de,1
Europäische Parlament,Europäische Parlament,ORG,0.7,0.0,de,1
AK Tirol,AK Tirol,ORG,0.0,0.0,de,1
DFB-Team,DFB-Team,ORG,0.0,0.0,de,1
Humboldt Forum bef…,Humboldt Forum bef…,ORG,0.0,0.0,de,1
Equinix,Equinix,ORG,0.0,0.0,de,1
“Zombie-Viren”,“Zombie-Viren”,ORG,0.0,0.0,de,1
SSPS,SSPS,ORG,0.0,0.0,de,1
YouTubers „Kick,YouTubers „Kick,ORG,0.0,0.0,de,1
"Media Total, Joyn","Media Total, Joyn",ORG,1.0,0.0,de,1
Uni-Lockdowns,Uni-Lockdowns,ORG,0.0,0.0,de,1
Meister: Eisbären Berlin,Meister: Eisbären Berlin,ORG,-0.7,0.0,de,1
Spaniens Nationalteam,Spaniens Nationalteam,ORG,0.0,0.0,de,1
spanische Nationaltrainer,spanische Nationaltrainer,ORG,0.0,0.0,de,1
Foto: IMAGO,Foto: IMAGO,ORG,0.0,0.0,de,1
Str…,Str…,ORG,0.0,0.0,de,1
US-Denkfabrik Institut for the Study of War,US-Denkfabrik Institut for the Study of War,ORG,0.7,0.0,de,1
Weihnachten!,Weihnachten!,ORG,0.0,0.0,de,1
NHK,NHK,ORG,0.0,0.0,de,1
deutsche Nationalmannschaft.,deutsche Nationalmannschaft.,ORG,0.0,0.0,de,1
United Express-Flugzeug,United Express-Flugzeug,ORG,0.0,0.0,de,1
Freiburg,Freiburg,ORG,0.0,0.0,de,1
Cloud-Services,Cloud-Services,ORG,0.7,0.0,de,1
Hochschule Wism…,Hochschule Wism…,ORG,0.0,0.0,de,1
"Schweizer Alpen
Swiss Air
","Schweizer Alpen
Swiss Air
",ORG,0.0,0.0,de,1
Spanien Favorit  FOCUS On…,Spanien Favorit  FOCUS On…,ORG,0.7,0.0,de,1
Schwarzmeer-Metropole Odessa,Schwarzmeer-Metropole Odessa,ORG,0.0,0.0,de,1
Gewerkschaft: Lieferando,Gewerkschaft: Lieferando,ORG,0.0,0.0,de,1
Deutschen Wetterdienst Essen,Deutschen Wetterdienst Essen,ORG,0.0,0.0,de,1
Woodside Energy,Woodside Energy,ORG,0.0,0.0,de,1
Woodside Rees Withers,Woodside Rees Withers,ORG,0.0,0.0,de,1
Bundesamtes für Strahlenschutz,Bundesamtes für Strahlenschutz,ORG,0.0,0.0,de,1
Lieferdienst: Lieferando,Lieferdienst: Lieferando,ORG,0.0,0.0,de,1
Lieferando-Fahrer,Lieferando-Fahrer,ORG,0.0,0.0,de,1
Rheinmetall Landsy…,Rheinmetall Landsy…,ORG,0.0,0.0,de,1
Gewerkschaft,Gewerkschaft,ORG,0.0,0.0,de,1
